"","class","pland","pd","ed","shape_mn","pa"
"36775",1,92.1052631578947,1461.98830409357,833.333333333333,1.55379719213471,0
"36776",1,76.0869565217391,1207.72946859903,1630.4347826087,2.09165006633519,0
"36777",0,71.7391304347826,1207.72946859903,1666.66666666667,2.27719258311766,0
"36778",1,96.1538461538462,1424.50142450142,470.08547008547,1.32790561913614,0
"36779",1,80.8988764044944,2496.87890137328,1498.12734082397,1.56810349237447,0
"36780",0,55.4347826086957,2415.45893719807,2644.92753623188,2.06745485169797,0
"36781",1,100,1207.72946859903,0,1.04257207028537,0
"36782",1,97.8260869565217,1207.72946859903,253.623188405797,1.21220643639788,0
"36783",0,70.6521739130435,2415.45893719807,1775.36231884058,1.60122942608272,0
"36784",1,98.4848484848485,1683.50168350168,202.020202020202,1.17832997859748,0
"36785",0,90.1098901098901,1221.00122100122,1025.64102564103,1.82212018023497,0
"36786",1,100,1207.72946859903,0,1.04257207028537,0
"36787",1,59.4594594594595,6006.00600600601,1891.89189189189,1.31771328663887,0
"36788",0,56.043956043956,3663.00366300366,2197.8021978022,1.59613061394517,0
"36789",0,25,12077.2946859903,2065.21739130435,1.17153272685942,0
"36790",1,79.3478260869565,1207.72946859903,1630.4347826087,2.28230237032455,0
"36791",1,50,4830.91787439614,2028.98550724638,1.41589971745589,0
"36792",0,82.6086956521739,1207.72946859903,1557.97101449275,2.17944947177034,0
"36793",1,91.304347826087,1207.72946859903,797.101449275362,1.63663417676994,0
"36794",1,88.0434782608696,1207.72946859903,1268.11594202899,2.05555555555556,0
"36795",0,44.4444444444444,6172.83950617284,1851.85185185185,1.25458148814108,0
"36796",1,93.4782608695652,1207.72946859903,724.63768115942,1.56357521144986,0
"36797",1,67.3913043478261,4830.91787439614,1666.66666666667,1.44290232815573,0
"36798",1,96.875,1736.11111111111,416.666666666667,1.333501333502,0
"36799",0,64.1304347826087,1207.72946859903,2210.14492753623,2.7339671305973,0
"36800",1,69.5652173913043,2415.45893719807,1811.59420289855,1.77110022755994,0
"36801",0,56.1797752808989,1248.43945068664,2471.91011235955,3.25269119345812,0
"36802",0,42.3913043478261,3623.1884057971,2028.98550724638,1.78143957330451,0
"36803",1,77.1739130434783,1207.72946859903,1811.59420289855,2.4329023992974,0
"36804",1,56.5217391304348,1207.72946859903,2500,3.39753870187953,0
"36805",1,90.2173913043478,1207.72946859903,1123.1884057971,1.92087454981958,0
"36806",0,26.0869565217391,4830.91787439614,1775.36231884058,1.52035689109065,0
"36807",1,71.4285714285714,1221.00122100122,1868.13186813187,2.35665995719496,0
"36808",0,21.7391304347826,9661.83574879227,1920.28985507246,1.22644434848395,0
"36809",1,86.9565217391304,1207.72946859903,1086.95652173913,1.73295268256234,0
"36810",1,90.2173913043478,1207.72946859903,942.028985507246,1.7013460298402,0
"36811",0,78.2608695652174,1207.72946859903,1702.89855072464,2.18024590865852,0
"36812",0,74.4186046511628,1291.98966408269,1705.42635658915,2.25,0
"36813",1,78.5714285714286,1984.12698412698,1785.71428571429,2.11057941204435,0
"36814",1,58.695652173913,1207.72946859903,2753.6231884058,3.2659863237109,0
"36815",0,69.5652173913043,1207.72946859903,2427.53623188406,2.9375,0
"36816",1,82.4175824175824,1221.00122100122,1391.94139194139,2.02072594216369,0
"36817",1,93.4782608695652,1207.72946859903,797.101449275362,1.61749159805158,0
"36818",1,83.695652173913,1207.72946859903,1666.66666666667,2.27921152919276,0
"36819",1,95.6521739130435,1207.72946859903,434.782608695652,1.27920429813366,0
"36820",1,96.7391304347826,1207.72946859903,434.782608695652,1.37799724400827,0
"36821",1,88.0434782608696,1207.72946859903,1014.49275362319,1.72222222222222,0
"36822",1,85.5555555555556,1234.56790123457,1444.44444444444,2.1082706645033,0
"36823",1,66.304347826087,1207.72946859903,2862.31884057971,3.52101419815464,0
"36824",1,86.9565217391304,1207.72946859903,1268.11594202899,1.90065778087482,0
"36825",1,83.695652173913,1207.72946859903,1521.73913043478,2.22223124096294,0
"36826",1,86.8131868131868,1221.00122100122,1208.79120879121,2.02515822166684,0
"36827",1,57.3033707865169,2496.87890137328,2134.83146067416,1.77279220613579,0
"36828",1,71.4285714285714,2442.00244200244,2014.65201465201,1.8125,0
"36829",1,95.6521739130435,1207.72946859903,471.014492753623,1.33250447722257,0
"36830",0,72.8260869565217,1207.72946859903,2065.21739130435,2.62664305366056,0
"36831",1,100,2415.45893719807,0,1.10581467116173,0
"36832",1,91.304347826087,1207.72946859903,942.028985507246,1.74574312188794,0
"36833",1,82.6086956521739,1207.72946859903,1449.27536231884,2.00738767136742,0
"36834",0,36,8888.88888888889,1777.77777777778,1.14353670957903,0
"36835",0,62.6373626373626,1221.00122100122,2344.32234432234,2.9139711855431,0
"36836",1,38.4615384615385,4884.00488400488,2380.95238095238,1.52415055362449,0
"36837",1,79.3478260869565,1207.72946859903,1521.73913043478,2.16526122312842,0
"36838",1,92.3913043478261,1207.72946859903,760.869565217391,1.57274581918526,0
"36839",0,30.7692307692308,8547.00854700855,2161.17216117216,1.30975532599866,0
"36840",1,93.4782608695652,1207.72946859903,760.869565217391,1.61749159805158,0
"36841",1,89.1304347826087,1207.72946859903,1086.95652173913,1.87733594327239,0
"36842",1,51.0869565217391,3623.1884057971,2101.44927536232,1.65933055590237,0
"36843",1,84.6153846153846,1221.00122100122,952.380952380952,1.70940864689457,0
"36844",1,85.7142857142857,1221.00122100122,1208.79120879121,1.98148480975304,0
"36845",1,82.4175824175824,1221.00122100122,1575.09157509158,2.3094010767585,0
"36846",1,95.6521739130435,1207.72946859903,507.246376811594,1.38580465631147,0
"36847",1,72.8260869565217,1207.72946859903,1847.82608695652,2.50447360930426,0
"36848",1,67.3913043478261,1207.72946859903,2210.14492753623,2.60350260350391,0
"36849",1,64.4736842105263,2923.97660818713,2324.56140350877,1.85483738762488,0
"36850",0,44.6808510638298,4728.13238770686,2340.42553191489,1.86776001046538,0
"36851",1,82.6086956521739,1207.72946859903,1557.97101449275,2.29415733870562,0
"36852",1,65.2173913043478,2415.45893719807,1775.36231884058,1.606605743337,0
"36853",1,67.3913043478261,1207.72946859903,2246.3768115942,2.92100292100438,0
"36854",0,76.0869565217391,1207.72946859903,1557.97101449275,2.21117292726863,0
"36855",1,56.5217391304348,2415.45893719807,2608.69565217391,2.54950975679639,0
"36856",1,93.4065934065934,1221.00122100122,769.230769230769,1.57274581918526,0
"36857",1,58.695652173913,1207.72946859903,2391.30434782609,2.993820796735,0
"36858",1,76.9230769230769,1221.00122100122,1575.09157509158,2.21117292726863,0
"36859",1,82.6086956521739,1207.72946859903,1521.73913043478,2.17944947177034,0
"36860",1,88.0434782608696,1207.72946859903,1304.34782608696,2,0
"36861",0,32.967032967033,4884.00488400488,2234.43223443223,1.50011453876976,0
"36862",1,85.7142857142857,1221.00122100122,1098.9010989011,1.86825710633858,0
"36863",1,91.304347826087,1207.72946859903,615.942028985507,1.47297075909295,0
"36864",1,63.0434782608696,1207.72946859903,2934.78260869565,3.74223333650209,0
"36865",0,81.5217391304348,1207.72946859903,1521.73913043478,2.19393102292058,0
"36866",1,92.3913043478261,1207.72946859903,869.565217391304,1.68121104809459,0
"36867",0,76.4705882352941,1307.18954248366,2117.64705882353,2.66674679366798,0
"36868",1,70.6521739130435,1207.72946859903,2318.84057971014,2.976833630141,0
"36869",1,42.8571428571429,6105.0061050061,2454.21245421245,1.36390480217459,0
"36870",0,89.3617021276596,2364.06619385343,1063.82978723404,1.54303349962092,0
"36871",1,53.2608695652174,2415.45893719807,2318.84057971014,1.92937298687488,0
"36872",1,50,2415.45893719807,2173.91304347826,1.84164078649987,0
"36873",1,83.695652173913,1207.72946859903,1159.42028985507,1.93732979981385,0
"36874",1,56.043956043956,1221.00122100122,2454.21245421245,3.15063018906302,0
"36875",1,91.2087912087912,1221.00122100122,989.010989010989,1.75622815983505,0
"36876",1,71.7391304347826,1207.72946859903,1702.89855072464,2.52337556507632,0
"36877",1,94.5652173913043,1207.72946859903,615.942028985507,1.44735192203102,0
"36878",1,94.5652173913043,1207.72946859903,688.405797101449,1.5545631755148,0
"36879",1,76.9230769230769,1221.00122100122,1428.57142857143,2.09165006633519,0
"36880",1,90.2173913043478,1207.72946859903,1123.1884057971,1.81111028982989,0
"36881",0,84.7826086956522,1207.72946859903,1557.97101449275,2.20794021658196,0
"36882",0,46.6666666666667,3703.7037037037,2185.18518518519,1.70384955190776,0
"36883",0,53.8461538461538,1221.00122100122,2197.8021978022,2.64285714285714,0
"36884",1,92.3076923076923,1221.00122100122,842.490842490843,1.63663417676994,0
"36885",1,51.1111111111111,4938.27160493827,2888.88888888889,1.62219100745047,0
"36886",1,93.4782608695652,1207.72946859903,688.405797101449,1.56357521144986,0
"36887",1,94.5054945054945,1221.00122100122,659.340659340659,1.50965882484814,0
"36888",1,84.6153846153846,1221.00122100122,1282.05128205128,1.93732979981385,0
"36889",1,58.2417582417582,3663.00366300366,2271.06227106227,1.60612553946912,0
"36890",1,50,4830.91787439614,2644.92753623188,1.57525763024594,0
"36891",0,21.0526315789474,5847.95321637427,1929.82456140351,1.45772005725994,0
"36892",0,73.9130434782609,1207.72946859903,1920.28985507246,2.48599015662241,0
"36893",1,92.3913043478261,1207.72946859903,688.405797101449,1.51851320473059,0
"36894",1,70.6521739130435,1207.72946859903,2572.46376811594,3.10086836473021,0
"36895",0,61.9565217391304,2415.45893719807,2210.14492753623,2.01961572702769,0
"36896",1,100,2096.43605870021,0,1.09888451158951,0
"36897",0,60.8695652173913,2415.45893719807,2028.98550724638,1.97286186354873,0
"36898",1,68.4782608695652,2415.45893719807,1811.59420289855,1.57950107950162,0
"36899",0,37.0967741935484,3584.229390681,2634.40860215054,2.18384833669101,0
"36900",1,66.304347826087,1207.72946859903,2065.21739130435,2.56073759865792,0
"36901",0,60.5263157894737,4385.9649122807,2017.54385964912,1.54824085271295,0
"36902",1,94.5652173913043,1207.72946859903,615.942028985507,1.44735192203102,0
"36903",1,51.0869565217391,2415.45893719807,2971.01449275362,2.35645226751474,0
"36904",1,94.4444444444444,1234.56790123457,555.555555555556,1.41004797582127,0
"36905",1,44.6808510638298,4728.13238770686,2198.58156028369,1.67702963774851,0
"36906",1,91.304347826087,1207.72946859903,1050.72463768116,1.80029759444694,0
"36907",1,95.6043956043956,1221.00122100122,402.930402930403,1.28653504180535,0
"36908",1,89.010989010989,1221.00122100122,1135.53113553114,1.94444444444444,0
"36909",1,96.6292134831461,1248.43945068664,337.078651685393,1.29399327844126,0
"36910",NA,95.5555555555555,2469.13580246914,518.518518518518,1.37248713299344,0
"36911",0,42.5531914893617,9456.26477541371,1985.81560283688,1.26084224460236,0
"36912",0,89.041095890411,1522.0700152207,1278.53881278539,1.92253838613273,0
"36913",1,88.0434782608696,1207.72946859903,869.565217391304,1.55555555555556,0
"36914",0,48.6486486486487,6006.00600600601,2207.20720720721,1.31759221574695,0
"36915",1,80,1234.56790123457,1703.7037037037,2.2391714737574,0
"36916",0,72.8260869565217,2415.45893719807,1847.82608695652,1.73966874813469,0
"36917",1,92.3913043478261,1207.72946859903,724.63768115942,1.57274581918526,0
"36918",0,90,1234.56790123457,740.740740740741,1.44444444444444,0
"36919",1,75.2808988764045,1248.43945068664,1722.84644194757,2.26013472059165,0
"36920",1,63.0434782608696,1207.72946859903,2246.3768115942,2.82308830648403,0
"36921",0,28.5714285714286,5952.38095238095,1845.2380952381,1.4518880830538,0
"36922",0,34.7826086956522,7246.3768115942,1920.28985507246,1.24399350202066,0
"36923",0,58.695652173913,2415.45893719807,2210.14492753623,1.90794578047406,0
"36924",1,50.8771929824561,5847.95321637427,2339.18128654971,1.40439201063119,0
"36925",1,79.3478260869565,1207.72946859903,1666.66666666667,2.22378179672648,0
"36926",1,94.5652173913043,1207.72946859903,434.782608695652,1.28653504180535,0
"36927",0,51.0869565217391,2415.45893719807,2137.68115942029,1.97441956154897,0
"36928",1,88.7640449438202,1248.43945068664,1161.04868913858,1.91264943157424,0
"36929",1,92.3913043478261,1207.72946859903,869.565217391304,1.73544366254925,0
"36930",1,84.7826086956522,1207.72946859903,1195.65217391304,1.81164325463135,0
"36931",0,10.8695652173913,4830.91787439614,869.565217391304,1.125,0
"36932",1,86.9565217391304,1207.72946859903,1304.34782608696,2.01246117974981,0
"36933",1,63.0434782608696,1207.72946859903,2463.76811594203,2.95439473934376,0
"36934",1,97.8260869565217,1207.72946859903,289.855072463768,1.26491106406735,0
"36935",1,63.2352941176471,1633.98692810458,1911.76470588235,2.21122926982277,0
"36936",1,90.2173913043478,1207.72946859903,1195.65217391304,1.97575667981443,0
"36937",1,79.3478260869565,1207.72946859903,1485.50724637681,1.98969950233422,0
"36938",0,43.6363636363636,6060.60606060606,2969.69696969697,1.62256555779401,0
"36939",1,93.4065934065934,1221.00122100122,586.080586080586,1.46428059027593,0
"36940",1,31.4606741573034,3745.31835205993,1535.58052434457,1.36399681222425,0
"36941",1,69.5652173913043,3623.1884057971,2318.84057971014,1.54046592347925,0
"36942",1,76.0869565217391,1207.72946859903,2173.91304347826,2.74902580146911,0
"36943",1,91.304347826087,1207.72946859903,942.028985507246,1.74574312188794,0
"36944",1,75,2415.45893719807,1775.36231884058,1.5914103126635,0
"36945",1,84.7826086956522,1207.72946859903,1485.50724637681,2.03809866146027,0
"36946",1,89.1304347826087,1207.72946859903,1050.72463768116,1.82212018023497,0
"36947",0,29.3478260869565,10869.5652173913,2028.98550724638,1.17071406077353,0
"36948",1,88.0434782608696,1207.72946859903,1195.65217391304,1.94444444444444,0
"36949",1,60.8695652173913,1207.72946859903,2173.91304347826,2.73942772960235,0
"36950",1,84.7826086956522,1207.72946859903,1123.1884057971,1.81164325463135,0
"36951",1,89.1304347826087,1207.72946859903,905.797101449275,1.6564728911227,0
"36952",1,85.8695652173913,1207.72946859903,1231.88405797101,1.80014064148164,0
"36953",1,88.8888888888889,1234.56790123457,1000,1.78885438199983,0
"36954",1,88.0434782608696,1207.72946859903,1159.42028985507,1.77777777777778,0
"36955",1,86.9565217391304,1207.72946859903,1413.04347826087,2.06836287918731,0
"36956",1,78.2608695652174,1207.72946859903,1666.66666666667,2.29809703885628,0
"36957",1,92.3913043478261,1207.72946859903,760.869565217391,1.57274581918526,0
"36958",1,63.0434782608696,1207.72946859903,2318.84057971014,2.8887415229139,0
"36959",1,96.4285714285714,1322.75132275132,476.190476190476,1.38888888888889,0
"36960",1,57.7777777777778,2469.13580246914,2185.18518518519,2.1366552293275,0
"36961",0,38.0434782608696,7246.3768115942,2246.3768115942,1.24200937490203,0
"36962",1,96.0526315789474,1461.98830409357,438.59649122807,1.28745261915744,0
"36963",1,78.2608695652174,1207.72946859903,2028.98550724638,2.65165042944955,0
"36964",1,66.6666666666667,3367.00336700337,2121.21212121212,1.60561463491138,0
"36965",1,84.7826086956522,1207.72946859903,1123.1884057971,1.81164325463135,0
"36966",1,93.4782608695652,1207.72946859903,543.478260869565,1.4018260516447,0
"36967",0,77.6470588235294,1307.18954248366,1960.78431372549,2.58492131056599,0
"36968",1,95.6521739130435,1207.72946859903,507.246376811594,1.38580465631147,0
"36969",1,69.6629213483146,1248.43945068664,2209.73782771536,2.7305027305041,0
"36970",1,95.6043956043956,1221.00122100122,329.67032967033,1.23292941506346,0
"36971",1,83.695652173913,1207.72946859903,1449.27536231884,2.05129037627348,0
"36972",0,87.9120879120879,1221.00122100122,1208.79120879121,1.95655948031232,0
"36973",1,94.5054945054945,1221.00122100122,622.710622710623,1.45574243824642,0
"36974",1,89.1304347826087,1207.72946859903,1195.65217391304,1.98776746934724,0
"36975",1,95.6043956043956,1221.00122100122,476.190476190476,1.39374629528913,0
"36976",1,93.4782608695652,1207.72946859903,724.63768115942,1.56357521144986,0
"36977",1,81.5217391304348,1207.72946859903,1630.4347826087,2.25166604983954,0
"36978",1,73.0337078651685,1248.43945068664,2097.37827715356,2.66674679366798,0
"36979",1,68.4782608695652,2415.45893719807,1956.52173913043,1.82742948059939,0
"36980",1,66.304347826087,1207.72946859903,2173.91304347826,2.62475603862437,0
"36981",0,46.7391304347826,1207.72946859903,2717.39130434783,3.58371640281621,0
"36982",0,81.5217391304348,1207.72946859903,1594.20289855072,2.19393102292058,0
"36983",1,73.9130434782609,1207.72946859903,1739.13043478261,2.42535625036333,0
"36984",1,84.7826086956522,1207.72946859903,1159.42028985507,1.75502940292412,0
"36985",1,40.6593406593407,6105.0061050061,2307.69230769231,1.40204669480285,0
